Sac,1,,,870,Iowa
Scott,1,,,871,Iowa
Shelby,1,,,872,Iowa
Sioux,1,,,873,Iowa
Story,1,,,874,Iowa
Tama,1,,,875,Iowa
Taylor,1,,,876,Iowa
Union,1,,,877,Iowa
Van Buren,1,,,878,Iowa
Wapello,1,,,879,Iowa
Warren,1,,,880,Iowa
Washington,1,,,881,Iowa
Wayne,1,,,882,Iowa
Webster,1,,,883,Iowa
Winnebago,1,,,884,Iowa
Winneshiek,1,,,885,Iowa
Woodbury,1,,,886,Iowa
Worth,1,,,887,Iowa
Wright,1,,,888,Iowa
Allen,1,,,889,Kansas
Anderson,1,,,890,Kansas
Atchison,1,,,891,Kansas
Barber,1,,,892,Kansas
Barton,1,,,893,Kansas
Bourbon,1,,,894,Kansas
Brown,1,,,895,Kansas
Butler,1,,,896,Kansas
Chase,1,,,897,Kansas
Chautauqua,1,,,898,Kansas
Cherokee,1,,,899,Kansas
Cheyenne,1,,,900,Kansas
Clark,1,,,901,Kansas
Clay,1,,,902,Kansas
Cloud,1,,,903,Kansas
Coffey,1,,,904,Kansas
Comanche,1,,,905,Kansas
Cowley,1,,,906,Kansas
Crawford,1,,,907,Kansas
Decatur,1,,,908,Kansas
Dickinson,1,,,909,Kansas
Doniphan,1,,,910,Kansas
Douglas,1,,,911,Kansas
Edwards,1,,,912,Kansas
Elk,1,,,913,Kansas
Ellis,1,,,914,Kansas
Ellsworth,1,,,915,Kansas
Finney,1,,,916,Kansas
Ford,1,,,917,Kansas
Franklin,1,,,918,Kansas
Geary,1,,,919,Kansas
Gove,1,,,920,Kansas
Graham,1,,,921,Kansas
Grant,1,,,922,Kansas
Gray,1,,,923,Kansas
Greeley,1,,,924,Kansas
Greenwood,1,,,925,Kansas
Hamilton,1,,,926,Kansas
Harper,1,,,927,Kansas
Harvey,1,,,928,Kansas
Haskell,1,,,929,Kansas
Hodgeman,1,,,930,Kansas
Jackson,1,,,931,Kansas
Jefferson,1,,,932,Kansas
Jewell,1,,,933,Kansas
Johnson,1,,,934,Kansas
Kearny,1,,,935,Kansas
Kingman,1,,,936,Kansas
Kiowa,1,,,937,Kansas
Labette,1,,,938,Kansas
Lane,1,,,939,Kansas
Leavenworth,1,,,940,Kansas
Lincoln,1,,,941,Kansas
Linn,1,,,942,Kansas
Logan,1,,,943,Kansas
Lyon,1,,,944,Kansas
McPherson,1,,,945,Kansas
Marion,1,,,946,Kansas
Marshall,1,,,947,Kansas
Meade,1,,,948,Kansas
Miami,1,,,949,Kansas
Mitchell,1,,,950,Kansas
Montgomery,1,,,951,Kansas
Morris,1,,,952,Kansas
Morton,1,,,953,Kansas
Nemaha,1,,,954,Kansas
Neosho,1,,,955,Kansas
Ness,1,,,956,Kansas
Norton,1,,,957,Kansas
Osage,1,,,958,Kansas
Osborne,1,,,959,Kansas
Ottawa,1,,,960,Kansas
Pawnee,1,,,961,Kansas
Phillips,1,,,962,Kansas
Pottawatomie,1,,,963,Kansas
Pratt,1,,,964,Kansas
Rawlins,1,,,965,Kansas
Reno,1,,,966,Kansas
Republic,1,,,967,Kansas
Rice,1,,,968,Kansas
Riley,1,,,969,Kansas
Rooks,1,,,970,Kansas
Rush,1,,,971,Kansas
Russell,1,,,972,Kansas
Saline,1,,,973,Kansas
Scott,1,,,974,Kansas
Sedgwick,1,,,975,Kansas
Seward,1,,,976,Kansas
Shawnee,1,,,977,Kansas
Sheridan,1,,,978,Kansas
Sherman,1,,,979,Kansas
Smith,1,,,980,Kansas
Stafford,1,,,981,Kansas
Stanton,1,,,982,Kansas
Stevens,1,,,983,Kansas
Sumner,1,,,984,Kansas
Thomas,1,,,985,Kansas
Trego,1,,,986,Kansas
Wabaunsee,1,,,987,Kansas
Wallace,1,,,988,Kansas
Washington,1,,,989,Kansas
Wichita,1,,,990,Kansas
Wilson,1,,,991,Kansas
Woodson,1,,,992,Kansas
Wyandotte,1,,,993,Kansas
Adair,1,,,994,Kentucky
Allen,1,,,995,Kentucky
Anderson,1,,,996,Kentucky
Ballard,1,,,997,Kentucky
Barren,1,,,998,Kentucky
Bath,1,,,999,Kentucky
Bell,1,,,1000,Kentucky
Boone,1,,,1001,Kentucky
Bourbon,1,,,1002,Kentucky
Boyd,1,,,1003,Kentucky
Boyle,1,,,1004,Kentucky
Bracken,1,,,1005,Kentucky
Breathitt,1,,,1006,Kentucky
Breckinridge,1,,,1007,Kentucky
Bullitt,1,,,1008,Kentucky
Butler,1,,,1009,Kentucky
Caldwell,1,,,1010,Kentucky
Calloway,1,,,1011,Kentucky
Campbell,1,,,1012,Kentucky
Carlisle,1,,,1013,Kentucky
Carroll,1,,,1014,Kentucky
Carter,1,,,1015,Kentucky
Casey,1,,,1016,Kentucky
Christian,1,,,1017,Kentucky
Clark,1,,,1018,Kentucky
Clay,1,,,1019,Kentucky
Clinton,1,,,1020,Kentucky
Crittenden,1,,,1021,Kentucky
Cumberland,1,,,1022,Kentucky
Daviess,1,,,1023,Kentucky
Edmonson,1,,,1024,Kentucky
Elliott,1,,,1025,Kentucky
Estill,1,,,1026,Kentucky
Fayette,1,,,1027,Kentucky
Fleming,1,,,1028,Kentucky
Floyd,1,,,1029,Kentucky
Franklin,1,,,1030,Kentucky
Fulton,1,,,1031,Kentucky
Gallatin,1,,,1032,Kentucky
Garrard,1,,,1033,Kentucky
Grant,1,,,1034,Kentucky
Graves,1,,,1035,Kentucky
Grayson,1,,,1036,Kentucky
Green,1,,,1037,Kentucky
Greenup,1,,,1038,Kentucky
Hancock,1,,,1039,Kentucky
Hardin,1,,,1040,Kentucky
Harlan,1,,,1041,Kentucky
Harrison,1,,,1042,Kentucky
Hart,1,,,1043,Kentucky
Henderson,1,,,1044,Kentucky
Henry,1,,,1045,Kentucky
Hickman,1,,,1046,Kentucky
Hopkins,1,,,1047,Kentucky
Jackson,1,,,1048,Kentucky
Jefferson,1,,,1049,Kentucky
Jessamine,1,,,1050,Kentucky
Johnson,1,,,1051,Kentucky
Kenton,1,,,1052,Kentucky
Knott,1,,,1053,Kentucky
Knox,1,,,1054,Kentucky
Larue,1,,,1055,Kentucky
Laurel,1,,,1056,Kentucky
Lawrence,1,,,1057,Kentucky
Lee,1,,,1058,Kentucky
Leslie,1,,,1059,Kentucky
Letcher,1,,,1060,Kentucky
Lewis,1,,,1061,Kentucky
Lincoln,1,,,1062,Kentucky
Livingston,1,,,1063,Kentucky
Logan,1,,,1064,Kentucky
Lyon,1,,,1065,Kentucky
McCracken,1,,,1066,Kentucky
McCreary,1,,,1067,Kentucky
McLean,1,,,1068,Kentucky
Madison,1,,,1069,Kentucky
Magoffin,1,,,1070,Kentucky
Marion,1,,,1071,Kentucky
Marshall,1,,,1072,Kentucky
Martin,1,,,1073,Kentucky
Mason,1,,,1074,Kentucky
Meade,1,,,1075,Kentucky
Menifee,1,,,1076,Kentucky
Mercer,1,,,1077,Kentucky
Metcalfe,1,,,1078,Kentucky
Monroe,1,,,1079,Kentucky
Montgomery,1,,,1080,Kentucky
Morgan,1,,,1081,Kentucky
Muhlenberg,1,,,1082,Kentucky
Nelson,1,,,1083,Kentucky
Nicholas,1,,,1084,Kentucky
Ohio,1,,,1085,Kentucky
Oldham,1,,,1086,Kentucky
Owen,1,,,1087,Kentucky
Owsley,1,,,1088,Kentucky
Pendleton,1,,,1089,Kentucky
Perry,1,,,1090,Kentucky
Pike,1,,,1091,Kentucky
Powell,1,,,1092,Kentucky
Pulaski,1,,,1093,Kentucky
Robertson,1,,,1094,Kentucky
Rockcastle,1,,,1095,Kentucky
Rowan,1,,,1096,Kentucky
Russell,1,,,1097,Kentucky
Scott,1,,,1098,Kentucky
Shelby,1,,,1099,Kentucky
Simpson,1,,,1100,Kentucky
Spencer,1,,,1101,Kentucky
Taylor,1,,,1102,Kentucky
Todd,1,,,1103,Kentucky
Trigg,1,,,1104,Kentucky
Trimble,1,,,1105,Kentucky
Union,1,,,1106,Kentucky
Warren,1,,,1107,Kentucky
Washington,1,,,1108,Kentucky
Wayne,1,,,1109,Kentucky
Webster,1,,,1110,Kentucky
Whitley,1,,,1111,Kentucky
Wolfe,1,,,1112,Kentucky
Woodford,1,,,1113,Kentucky
Acadia Parish,1,,,1114,Louisiana
Allen Parish,1,,,1115,Louisiana
Ascension Parish,1,,,1116,Louisiana
Assumption Parish,1,,,1117,Louisiana
Avoyelles Parish,1,,,1118,Louisiana
Beauregard Parish,1,,,1119,Louisiana
Bienville Parish,1,,,1120,Louisiana
Bossier Parish,1,,,1121,Louisiana
Caddo Parish,1,,,1122,Louisiana
Calcasieu Parish,1,,,1123,Louisiana
Caldwell Parish,1,,,1124,Louisiana
Cameron Parish,1,,,1125,Louisiana
Catahoula Parish,1,,,1126,Louisiana
Claiborne Parish,1,,,1127,Louisiana
Concordia Parish,1,,,1128,Louisiana
De Soto Parish,1,,,1129,Louisiana
East Baton Rouge Parish,1,,,1130,Louisiana
East Carroll Parish,1,,,1131,Louisiana
East Feliciana Parish,1,,,1132,Louisiana
Evangeline Parish,1,,,1133,Louisiana
Franklin Parish,1,,,1134,Louisiana
Grant Parish,1,,,1135,Louisiana
Iberia Parish,1,,,1136,Louisiana
Iberville Parish,1,,,1137,Louisiana
Jackson Parish,1,,,1138,Louisiana
Jefferson Parish,1,,,1139,Louisiana
Jefferson Davis Parish,1,,,1140,Louisiana
Lafayette Parish,1,,,1141,Louisiana
Lafourche Parish,1,,,1142,Louisiana
LaSalle Parish,1,,,1143,Louisiana
Lincoln Parish,1,,,1144,Louisiana
Livingston Parish,1,,,1145,Louisiana
Madison Parish,1,,,1146,Louisiana
Morehouse Parish,1,,,1147,Louisiana
Natchitoches Parish,1,,,1148,Louisiana
Orleans Parish,1,,,1149,Louisiana
Ouachita Parish,1,,,1150,Louisiana
Plaquemines Parish,1,,,1151,Louisiana
Pointe Coupee Parish,1,,,1152,Louisiana
Rapides Parish,1,,,1153,Louisiana
Red River Parish,1,,,1154,Louisiana
Richland Parish,1,,,1155,Louisiana
Sabine Parish,1,,,1156,Louisiana
St. Bernard Parish,1,,,1157,Louisiana
St. Charles Parish,1,,,1158,Louisiana
St. Helena Parish,1,,,1159,Louisiana
St. James Parish,1,,,1160,Louisiana
St. John the Baptist Parish,1,,,1161,Louisiana
St. Landry Parish,1,,,1162,Louisiana
St. Martin Parish,1,,,1163,Louisiana
St. Mary Parish,1,,,1164,Louisiana
St. Tammany Parish,1,,,1165,Louisiana
Tangipahoa Parish,1,,,1166,Louisiana
Tensas Parish,1,,,1167,Louisiana
Terrebonne Parish,1,,,1168,Louisiana
Union Parish,1,,,1169,Louisiana
Vermilion Parish,1,,,1170,Louisiana
Vernon Parish,1,,,1171,Louisiana
Washington Parish,1,,,1172,Louisiana
Webster Parish,1,,,1173,Louisiana
West Baton Rouge Parish,1,,,1174,Louisiana
West Carroll Parish,1,,,1175,Louisiana
West Feliciana Parish,1,,,1176,Louisiana
Winn Parish,1,,,1177,Louisiana
Androscoggin,1,,,1178,Maine
Aroostook,1,,,1179,Maine
Cumberland,1,,,1180,Maine
Franklin,1,,,1181,Maine
Hancock,1,,,1182,Maine
Kennebec,1,,,1183,Maine
Knox,1,,,1184,Maine
Lincoln,1,,,1185,Maine
Oxford,1,,,1186,Maine
Penobscot,1,,,1187,Maine
Piscataquis,1,,,1188,Maine
Sagadahoc,1,,,1189,Maine
Somerset,1,,,1190,Maine
Waldo,1,,,1191,Maine
Washington,1,,,1192,Maine
York,1,,,1193,Maine
Allegany,1,,,1194,Maryland
Anne Arundel,1,,,1195,Maryland
Baltimore,1,,,1196,Maryland
Calvert,1,,,1197,Maryland
Caroline,1,,,1198,Maryland
Carroll,1,,,1199,Maryland
Cecil,1,,,1200,Maryland
Charles,1,,,1201,Maryland
Dorchester,1,,,1202,Maryland
Frederick,1,,,1203,Maryland
Garrett,1,,,1204,Maryland
Harford,1,,,1205,Maryland
Howard,1,,,1206,Maryland
Kent,1,,,1207,Maryland
Montgomery,1,,,1208,Maryland
Prince George's,1,,,1209,Maryland
Queen Anne's,1,,,1210,Maryland
St. Mary's,1,,,1211,Maryland
Somerset,1,,,1212,Maryland
Talbot,1,,,1213,Maryland
Washington,1,,,1214,Maryland
Wicomico,1,,,1215,Maryland
Worcester,1,,,1216,Maryland
Baltimore,1,,,1217,Maryland
Barnstable,1,,,1218,Massachusetts
Berkshire,1,,,1219,Massachusetts
Bristol,1,,,1220,Massachusetts
Dukes,1,,,1221,Massachusetts
Essex,1,,,1222,Massachusetts
Franklin,1,,,1223,Massachusetts
Hampden,1,,,1224,Massachusetts
Hampshire,1,,,1225,Massachusetts
Middlesex,1,,,1226,Massachusetts
Nantucket,1,,,1227,Massachusetts
Norfolk,1,,,1228,Massachusetts
Plymouth,1,,,1229,Massachusetts
Suffolk,1,,,1230,Massachusetts
Worcester,1,,,1231,Massachusetts
Alcona,1,,,1232,Michigan
Alger,1,,,1233,Michigan
Allegan,1,,,1234,Michigan
Alpena,1,,,1235,Michigan
Antrim,1,,,1236,Michigan
Arenac,1,,,1237,Michigan
Baraga,1,,,1238,Michigan
Barry,1,,,1239,Michigan
Bay,1,,,1240,Michigan
Benzie,1,,,1241,Michigan
Berrien,1,,,1242,Michigan
Branch,1,,,1243,Michigan
Calhoun,1,,,1244,Michigan
Cass,1,,,1245,Michigan
Charlevoix,1,,,1246,Michigan
Cheboygan,1,,,1247,Michigan
Chippewa,1,,,1248,Michigan
Clare,1,,,1249,Michigan
Clinton,1,,,1250,Michigan
Crawford,1,,,1251,Michigan
Delta,1,,,1252,Michigan
Dickinson,1,,,1253,Michigan
Eaton,1,,,1254,Michigan
Emmet,1,,,1255,Michigan
Genesee,1,,,1256,Michigan
Gladwin,1,,,1257,Michigan
Gogebic,1,,,1258,Michigan
Grand Traverse,1,,,1259,Michigan
Gratiot,1,,,1260,Michigan
Hillsdale,1,,,1261,Michigan
Houghton,1,,,1262,Michigan
Huron,1,,,1263,Michigan
Ingham,1,,,1264,Michigan
Ionia,1,,,1265,Michigan
Iosco,1,,,1266,Michigan
Iron,1,,,1267,Michigan
Isabella,1,,,1268,Michigan
Jackson,1,,,1269,Michigan
Kalamazoo,1,,,1270,Michigan
Kalkaska,1,,,1271,Michigan
Kent,1,,,1272,Michigan
Keweenaw,1,,,1273,Michigan
Lake,1,,,1274,Michigan
Lapeer,1,,,1275,Michigan
Leelanau,1,,,1276,Michigan
Lenawee,1,,,1277,Michigan
Livingston,1,,,1278,Michigan
Luce,1,,,1279,Michigan
Mackinac,1,,,1280,Michigan
Macomb,1,,,1281,Michigan
Manistee,1,,,1282,Michigan
Marquette,1,,,1283,Michigan
Mason,1,,,1284,Michigan
Mecosta,1,,,1285,Michigan
Menominee,1,,,1286,Michigan
Midland,1,,,1287,Michigan
Missaukee,1,,,1288,Michigan
Monroe,1,,,1289,Michigan
Montcalm,1,,,1290,Michigan
Montmorency,1,,,1291,Michigan
Muskegon,1,,,1292,Michigan
Newaygo,1,,,1293,Michigan
Oakland,1,,,1294,Michigan
Oceana,1,,,1295,Michigan
Ogemaw,1,,,1296,Michigan
Ontonagon,1,,,1297,Michigan
Osceola,1,,,1298,Michigan
Oscoda,1,,,1299,Michigan
Otsego,1,,,1300,Michigan
Ottawa,1,,,1301,Michigan
Presque Isle,1,,,1302,Michigan
Roscommon,1,,,1303,Michigan
Saginaw,1,,,1304,Michigan
St. Clair,1,,,1305,Michigan
St. Joseph,1,,,1306,Michigan
Sanilac,1,,,1307,Michigan
Schoolcraft,1,,,1308,Michigan
Shiawassee,1,,,1309,Michigan
Tuscola,1,,,1310,Michigan
Van Buren,1,,,1311,Michigan
Washtenaw,1,,,1312,Michigan
Wayne,1,,,1313,Michigan
Wexford,1,,,1314,Michigan
Aitkin,1,,,1315,Minnesota
Anoka,1,,,1316,Minnesota
Becker,1,,,1317,Minnesota
Beltrami,1,,,1318,Minnesota
Benton,1,,,1319,Minnesota
Big Stone,1,,,1320,Minnesota
Blue Earth,1,,,1321,Minnesota
Brown,1,,,1322,Minnesota
Carlton,1,,,1323,Minnesota
Carver,1,,,1324,Minnesota
Cass,1,,,1325,Minnesota
Chippewa,1,,,1326,Minnesota
Chisago,1,,,1327,Minnesota
Clay,1,,,1328,Minnesota
Clearwater,1,,,1329,Minnesota
Cook,1,,,1330,Minnesota
Cottonwood,1,,,1331,Minnesota
Crow Wing,1,,,1332,Minnesota
Dakota,1,,,1333,Minnesota
Dodge,1,,,1334,Minnesota
Douglas,1,,,1335,Minnesota
Faribault,1,,,1336,Minnesota
Fillmore,1,,,1337,Minnesota
Freeborn,1,,,1338,Minnesota
Goodhue,1,,,1339,Minnesota
Grant,1,,,1340,Minnesota
Hennepin,1,,,1341,Minnesota
Houston,1,,,1342,Minnesota
Hubbard,1,,,1343,Minnesota
Isanti,1,,,1344,Minnesota
Itasca,1,,,1345,Minnesota
Jackson,1,,,1346,Minnesota
Kanabec,1,,,1347,Minnesota
Kandiyohi,1,,,1348,Minnesota
Kittson,1,,,1349,Minnesota
Koochiching,1,,,1350,Minnesota
Lac qui Parle,1,,,1351,Minnesota
Lake,1,,,1352,Minnesota
Lake of the Woods,1,,,1353,Minnesota
Le Sueur,1,,,1354,Minnesota
Lincoln,1,,,1355,Minnesota
Lyon,1,,,1356,Minnesota
McLeod,1,,,1357,Minnesota
Mahnomen,1,,,1358,Minnesota
Marshall,1,,,1359,Minnesota
Martin,1,,,1360,Minnesota
Meeker,1,,,1361,Minnesota
Mille Lacs,1,,,1362,Minnesota
Morrison,1,,,1363,Minnesota
Mower,1,,,1364,Minnesota
Murray,1,,,1365,Minnesota
Nicollet,1,,,1366,Minnesota
Nobles,1,,,1367,Minnesota
Norman,1,,,1368,Minnesota
Olmsted,1,,,1369,Minnesota
Otter Tail,1,,,1370,Minnesota
Pennington,1,,,1371,Minnesota
Pine,1,,,1372,Minnesota
Pipestone,1,,,1373,Minnesota
Polk,1,,,1374,Minnesota
Pope,1,,,1375,Minnesota
Ramsey,1,,,1376,Minnesota
Red Lake,1,,,1377,Minnesota
Redwood,1,,,1378,Minnesota
Renville,1,,,1379,Minnesota
Rice,1,,,1380,Minnesota
Rock,1,,,1381,Minnesota
Roseau,1,,,1382,Minnesota
St. Louis,1,,,1383,Minnesota
Scott,1,,,1384,Minnesota
Sherburne,1,,,1385,Minnesota
Sibley,1,,,1386,Minnesota
Stearns,1,,,1387,Minnesota
Steele,1,,,1388,Minnesota
Stevens,1,,,1389,Minnesota
Swift,1,,,1390,Minnesota
Todd,1,,,1391,Minnesota
Traverse,1,,,1392,Minnesota
Wabasha,1,,,1393,Minnesota
Wadena,1,,,1394,Minnesota
Waseca,1,,,1395,Minnesota
Washington,1,,,1396,Minnesota
Watonwan,1,,,1397,Minnesota
Wilkin,1,,,1398,Minnesota
Winona,1,,,1399,Minnesota
Wright,1,,,1400,Minnesota
Yellow Medicine,1,,,1401,Minnesota
Adams,1,,,1402,Mississippi
Alcorn,1,,,1403,Mississippi
Amite,1,,,1404,Mississippi
Attala,1,,,1405,Mississippi
Benton,1,,,1406,Mississippi
Bolivar,1,,,1407,Mississippi
Calhoun,1,,,1408,Mississippi
Carroll,1,,,1409,Mississippi
Chickasaw,1,,,1410,Mississippi
Choctaw,1,,,1411,Mississippi
Claiborne,1,,,1412,Mississippi
Clarke,1,,,1413,Mississippi
Clay,1,,,1414,Mississippi
Coahoma,1,,,1415,Mississippi
Copiah,1,,,1416,Mississippi
Covington,1,,,1417,Mississippi
DeSoto,1,,,1418,Mississippi
Forrest,1,,,1419,Mississippi
Franklin,1,,,1420,Mississippi
George,1,,,1421,Mississippi
Greene,1,,,1422,Mississippi
Grenada,1,,,1423,Mississippi
Hancock,1,,,1424,Mississippi
Harrison,1,,,1425,Mississippi
Hinds,1,,,1426,Mississippi
Holmes,1,,,1427,Mississippi
Humphreys,1,,,1428,Mississippi
Issaquena,1,,,1429,Mississippi
Itawamba,1,,,1430,Mississippi
Jackson,1,,,1431,Mississippi
Jasper,1,,,1432,Mississippi
Jefferson,1,,,1433,Mississippi
Jefferson Davis,1,,,1434,Mississippi
Jones,1,,,1435,Mississippi
Kemper,1,,,1436,Mississippi
Lafayette,1,,,1437,Mississippi
Lamar,1,,,1438,Mississippi
Lauderdale,1,,,1439,Mississippi
Lawrence,1,,,1440,Mississippi
Leake,1,,,1441,Mississippi
Lee,1,,,1442,Mississippi
Leflore,1,,,1443,Mississippi
Lincoln,1,,,1444,Mississippi
Lowndes,1,,,1445,Mississippi
Madison,1,,,1446,Mississippi
Marion,1,,,1447,Mississippi
Marshall,1,,,1448,Mississippi
Monroe,1,,,1449,Mississippi
Montgomery,1,,,1450,Mississippi
Neshoba,1,,,1451,Mississippi
Newton,1,,,1452,Mississippi
Noxubee,1,,,1453,Mississippi
Oktibbeha,1,,,1454,Mississippi
Panola,1,,,1455,Mississippi
Pearl River,1,,,1456,Mississippi
Perry,1,,,1457,Mississippi
Pike,1,,,1458,Mississippi
Pontotoc,1,,,1459,Mississippi
Prentiss,1,,,1460,Mississippi
Quitman,1,,,1461,Mississippi
Rankin,1,,,1462,Mississippi
Scott,1,,,1463,Mississippi
Sharkey,1,,,1464,Mississippi
Simpson,1,,,1465,Mississippi
Smith,1,,,1466,Mississippi
Stone,1,,,1467,Mississippi
Sunflower,1,,,1468,Mississippi
Tallahatchie,1,,,1469,Mississippi
Tate,1,,,1470,Mississippi
Tippah,1,,,1471,Mississippi
Tishomingo,1,,,1472,Mississippi
Tunica,1,,,1473,Mississippi
Union,1,,,1474,Mississippi
Walthall,1,,,1475,Mississippi
Warren,1,,,1476,Mississippi
Washington,1,,,1477,Mississippi
Wayne,1,,,1478,Mississippi
Webster,1,,,1479,Mississippi
Wilkinson,1,,,1480,Mississippi
Winston,1,,,1481,Mississippi
Yalobusha,1,,,1482,Mississippi
Yazoo,1,,,1483,Mississippi
Adair,1,,,1484,Missouri
Andrew,1,,,1485,Missouri
Atchison,1,,,1486,Missouri
Audrain,1,,,1487,Missouri
Barry,1,,,1488,Missouri
Barton,1,,,1489,Missouri
Bates,1,,,1490,Missouri
Benton,1,,,1491,Missouri
Bollinger,1,,,1492,Missouri
Boone,1,,,1493,Missouri
Buchanan,1,,,1494,Missouri
Butler,1,,,1495,Missouri
Caldwell,1,,,1496,Missouri
Callaway,1,,,1497,Missouri
Camden,1,,,1498,Missouri
Cape Girardeau,1,,,1499,Missouri
Carroll,1,,,1500,Missouri
Carter,1,,,1501,Missouri
Cass,1,,,1502,Missouri
Cedar,1,,,1503,Missouri
Chariton,1,,,1504,Missouri
Christian,1,,,1505,Missouri
Clark,1,,,1506,Missouri
Clay,1,,,1507,Missouri
Clinton,1,,,1508,Missouri
Cole,1,,,1509,Missouri
Cooper,1,,,1510,Missouri
Crawford,1,,,1511,Missouri
Dade,1,,,1512,Missouri
Dallas,1,,,1513,Missouri
Daviess,1,,,1514,Missouri
DeKalb,1,,,1515,Missouri
Dent,1,,,1516,Missouri
Douglas,1,,,1517,Missouri
Dunklin,1,,,1518,Missouri
Franklin,1,,,1519,Missouri
Gasconade,1,,,1520,Missouri
Gentry,1,,,1521,Missouri
Greene,1,,,1522,Missouri
Grundy,1,,,1523,Missouri
Harrison,1,,,1524,Missouri
Henry,1,,,1525,Missouri
Hickory,1,,,1526,Missouri
Holt,1,,,1527,Missouri
Howard,1,,,1528,Missouri
Howell,1,,,1529,Missouri
Iron,1,,,1530,Missouri
Jackson,1,,,1531,Missouri
Jasper,1,,,1532,Missouri
Jefferson,1,,,1533,Missouri
Johnson,1,,,1534,Missouri
Knox,1,,,1535,Missouri
Laclede,1,,,1536,Missouri
Lafayette,1,,,1537,Missouri
Lawrence,1,,,1538,Missouri
Lewis,1,,,1539,Missouri
Lincoln,1,,,1540,Missouri
Linn,1,,,1541,Missouri
Livingston,1,,,1542,Missouri
McDonald,1,,,1543,Missouri
Macon,1,,,1544,Missouri
Madison,1,,,1545,Missouri
Maries,1,,,1546,Missouri
Marion,1,,,1547,Missouri
Mercer,1,,,1548,Missouri
Miller,1,,,1549,Missouri
Mississippi,1,,,1550,Missouri
Moniteau,1,,,1551,Missouri
Monroe,1,,,1552,Missouri
Montgomery,1,,,1553,Missouri
Morgan,1,,,1554,Missouri
New Madrid,1,,,1555,Missouri
Newton,1,,,1556,Missouri
Nodaway,1,,,1557,Missouri
Oregon,1,,,1558,Missouri
Osage,1,,,1559,Missouri
Ozark,1,,,1560,Missouri
Pemiscot,1,,,1561,Missouri
Perry,1,,,1562,Missouri
Pettis,1,,,1563,Missouri
Phelps,1,,,1564,Missouri
Pike,1,,,1565,Missouri
Platte,1,,,1566,Missouri
Polk,1,,,1567,Missouri
Pulaski,1,,,1568,Missouri
Putnam,1,,,1569,Missouri
Ralls,1,,,1570,Missouri
Randolph,1,,,1571,Missouri
Ray,1,,,1572,Missouri
Reynolds,1,,,1573,Missouri
Ripley,1,,,1574,Missouri
St. Charles,1,,,1575,Missouri
St. Clair,1,,,1576,Missouri
Ste. Genevieve,1,,,1577,Missouri
St. Francois,1,,,1578,Missouri
St. Louis,1,,,1579,Missouri
Saline,1,,,1580,Missouri
Schuyler,1,,,1581,Missouri
Scotland,1,,,1582,Missouri
Scott,1,,,1583,Missouri
Shannon,1,,,1584,Missouri
Shelby,1,,,1585,Missouri
Stoddard,1,,,1586,Missouri
Stone,1,,,1587,Missouri
Sullivan,1,,,1588,Missouri
Taney,1,,,1589,Missouri
Texas,1,,,1590,Missouri
Vernon,1,,,1591,Missouri
Warren,1,,,1592,Missouri
Washington,1,,,1593,Missouri
Wayne,1,,,1594,Missouri
Webster,1,,,1595,Missouri
Worth,1,,,1596,Missouri
Wright,1,,,1597,Missouri
"St. Louis, City of",1,,,1598,Missouri
Beaverhead,1,,,1599,Montana
Big Horn,1,,,1600,Montana
Blaine,1,,,1601,Montana
Broadwater,1,,,1602,Montana
Carbon,1,,,1603,Montana
Carter,1,,,1604,Montana
Cascade,1,,,1605,Montana
Chouteau,1,,,1606,Montana
Custer,1,,,1607,Montana
Daniels,1,,,1608,Montana
Dawson,1,,,1609,Montana
Deer Lodge,1,,,1610,Montana
Fallon,1,,,1611,Montana
Fergus,1,,,1612,Montana
Flathead,1,,,1613,Montana
Gallatin,1,,,1614,Montana
Garfield,1,,,1615,Montana
Glacier,1,,,1616,Montana
Golden Valley,1,,,1617,Montana
Granite,1,,,1618,Montana
Hill,1,,,1619,Montana
Jefferson,1,,,1620,Montana
Judith Basin,1,,,1621,Montana
Lake,1,,,1622,Montana
Lewis and Clark,1,,,1623,Montana
Liberty,1,,,1624,Montana
Lincoln,1,,,1625,Montana
McCone,1,,,1626,Montana
Madison,1,,,1627,Montana
Meagher,1,,,1628,Montana
Mineral,1,,,1629,Montana
Missoula,1,,,1630,Montana
Musselshell,1,,,1631,Montana
Park,1,,,1632,Montana
Petroleum,1,,,1633,Montana
Phillips,1,,,1634,Montana
Pondera,1,,,1635,Montana
Powder River,1,,,1636,Montana
Powell,1,,,1637,Montana
Prairie,1,,,1638,Montana
Ravalli,1,,,1639,Montana
Richland,1,,,1640,Montana
Roosevelt,1,,,1641,Montana
Rosebud,1,,,1642,Montana
Sanders,1,,,1643,Montana
Sheridan,1,,,1644,Montana
Silver Bow,1,,,1645,Montana
Stillwater,1,,,1646,Montana
Sweet Grass,1,,,1647,Montana
Teton,1,,,1648,Montana
Toole,1,,,1649,Montana
Treasure,1,,,1650,Montana
Valley,1,,,1651,Montana
Wheatland,1,,,1652,Montana
Wibaux,1,,,1653,Montana
Yellowstone,1,,,1654,Montana
Adams,1,,,1655,Nebraska
Antelope,1,,,1656,Nebraska
Arthur,1,,,1657,Nebraska
Banner,1,,,1658,Nebraska
Blaine,1,,,1659,Nebraska
Boone,1,,,1660,Nebraska
Box Butte,1,,,1661,Nebraska
